age,blockNum,center,colormap,completionCode,correct,correlation,currentOffsets,distance,education,engagementCorrect,gender,generationTime,modelChoice,noiseAmplitude,noisePerturb,noisePerturbCount,prolificId,responseTime,selectedDecoyType,selection,stimulusCorrect,stimulusNum,trialNum,vis,subjectid,categorization,ciede2000_discriminative_power,contrast_sensitivity_discriminative_power,hue_discriminative_power,luminance_variation,lab_length,color_name_variation,chromatic_variation
35-44,3,0.098716,Hue-7 with Wave-0,,1,0,45.40963240709247,0.0836050207399762,bachelor,3,female,407,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,16471,1,3,75,6,2,fieldSmooth,12,938.341,136.706,176.493,278.488,38.718,NaN,3.950,131.949
35-44,4,0.098716,Hue-7 with Wave-3,,1,0,45.40963240709247,0.0431988196440712,bachelor,3,female,519,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,8960,0,1,75,7,1,fieldSmooth,12,789.663,162.614,265.291,281.767,218.233,NaN,4.393,145.823
35-44,4,0.098716,Hue-7 with Wave-3,,1,0,45.40963240709247,0.0910212806211049,bachelor,3,female,373,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,7295,1,4,75,8,2,fieldSmooth,12,789.663,162.614,265.291,281.767,218.233,NaN,4.393,145.823
35-44,5,0.098716,Hue-3 with Wave-5,,1,0,1.1773590861859828,0.0670388189047813,bachelor,3,female,507,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,16192,0,2,75,9,1,fieldSmooth,12,204.400,142.790,268.702,137.447,362.572,NaN,2.399,189.819
35-44,5,0.098716,Hue-3 with Wave-5,,1,0,1.1773590861859828,0.0424075955465781,bachelor,3,female,456,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,9761,1,3,75,10,2,fieldSmooth,12,204.400,142.790,268.702,137.447,362.572,NaN,2.399,189.819
35-44,6,0.098716,Hue-3 with Wave-4,,1,0,1.1773590861859828,0.1264593819527747,bachelor,3,female,513,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,3864,0,1,75,11,1,fieldSmooth,12,388.396,135.902,264.402,121.857,303.084,NaN,5.571,122.817
35-44,6,0.098716,Hue-3 with Wave-4,,1,0,1.1773590861859828,0.0812224132756259,bachelor,3,female,394,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,3844,1,1,75,12,2,fieldSmooth,12,388.396,135.902,264.402,121.857,303.084,NaN,5.571,122.817
35-44,7,0.098716,Hue-5 with Wave-9,,1,0,43.101729749154096,0.0458333776193854,bachelor,3,female,544,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,3101,1,1,75,13,1,fieldSmooth,12,717.342,197.280,329.413,233.656,634.469,NaN,3.885,377.355
35-44,7,0.098716,Hue-5 with Wave-9,,1,0,43.101729749154096,0.0684356982536911,bachelor,3,female,435,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,5032,1,3,75,14,2,fieldSmooth,12,717.342,197.280,329.413,233.656,634.469,NaN,3.885,377.355
35-44,9,0.098716,Hue-3 with Wave-6,,1,0,1.1773590861859828,0.0956009160738287,bachelor,3,female,486,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,5926,0,5,75,17,1,fieldSmooth,12,402.767,153.240,288.196,125.369,445.498,NaN,3.278,246.077
35-44,9,0.098716,Hue-3 with Wave-6,,1,0,1.1773590861859828,0.064208852463221,bachelor,3,female,399,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,3319,0,1,75,18,2,fieldSmooth,12,402.767,153.240,288.196,125.369,445.498,NaN,3.278,246.077
35-44,10,0.098716,Hue-7 with Wave-5,,1,0,45.40963240709247,0.0864056789280518,bachelor,3,female,513,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,7703,1,4,75,19,1,fieldSmooth,12,1021.227,188.321,302.797,295.305,357.144,NaN,5.257,329.624
35-44,10,0.098716,Hue-7 with Wave-5,,1,0,45.40963240709247,0.0857080464983544,bachelor,3,female,419,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,9215,1,5,75,20,2,fieldSmooth,12,1021.227,188.321,302.797,295.305,357.144,NaN,5.257,329.624
35-44,11,0.098716,Hue-5 with Wave-7,,1,0,43.101729749154096,0.0594367063033668,bachelor,3,female,540,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,7263,0,5,75,21,1,fieldSmooth,12,731.820,184.393,314.464,221.797,507.557,NaN,3.872,310.649
35-44,11,0.098716,Hue-5 with Wave-7,,1,0,43.101729749154096,0.0549686339116311,bachelor,3,female,402,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,10467,0,1,75,22,2,fieldSmooth,12,731.820,184.393,314.464,221.797,507.557,NaN,3.872,310.649
35-44,12,0.098716,Hue-3 with Wave-3,,1,0,1.1773590861859828,0.1085050606283011,bachelor,3,female,447,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,7287,0,5,75,23,1,fieldSmooth,12,215.572,124.054,236.848,131.690,221.584,NaN,1.732,110.076
35-44,12,0.098716,Hue-3 with Wave-3,,1,0,1.1773590861859828,0.0573452240507114,bachelor,3,female,433,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,7108,0,2,75,24,2,fieldSmooth,12,215.572,124.054,236.848,131.690,221.584,NaN,1.732,110.076
35-44,13,0.098716,Hue-3 with Wave-7,,1,0,1.1773590861859828,0.0546071391728221,bachelor,3,female,494,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,4141,0,1,75,25,1,fieldSmooth,12,333.204,154.155,290.999,115.284,507.645,NaN,2.767,283.825
35-44,13,0.098716,Hue-3 with Wave-7,,1,0,1.1773590861859828,0.1020632090673498,bachelor,3,female,425,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,8026,1,4,75,26,2,fieldSmooth,12,333.204,154.155,290.999,115.284,507.645,NaN,2.767,283.825
35-44,14,0.098716,Hue-3 with Wave-9,,1,0,1.1773590861859828,0.0648290982259767,bachelor,3,female,530,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,2044,1,6,75,27,1,fieldSmooth,12,260.792,145.405,269.385,126.930,545.624,NaN,2.701,350.213
35-44,14,0.098716,Hue-3 with Wave-9,,1,0,1.1773590861859828,0.0656673738836363,bachelor,3,female,417,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,3942,1,2,75,28,2,fieldSmooth,12,260.792,145.405,269.385,126.930,545.624,NaN,2.701,350.213
35-44,15,0.098716,Hue-5 with Wave-8,,1,0,43.101729749154096,0.0510711358295498,bachelor,3,female,528,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,2632,0,1,75,29,1,fieldSmooth,12,1022.939,180.140,317.514,212.463,590.793,NaN,7.343,251.847
35-44,15,0.098716,Hue-5 with Wave-8,,1,0,43.101729749154096,0.0653214817731965,bachelor,3,female,414,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,3132,1,6,75,30,2,fieldSmooth,12,1022.939,180.140,317.514,212.463,590.793,NaN,7.343,251.847
35-44,16,0.098716,Hue-7 with Wave-9,,1,0,45.40963240709247,0.0626565851513434,bachelor,3,female,464,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,2041,0,3,75,31,1,fieldSmooth,12,1365.053,210.985,337.764,297.313,649.803,NaN,5.473,382.750
35-44,16,0.098716,Hue-7 with Wave-9,,1,0,45.40963240709247,0.0929711694297078,bachelor,3,female,420,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,3196,0,6,75,32,2,fieldSmooth,12,1365.053,210.985,337.764,297.313,649.803,NaN,5.473,382.750
35-44,18,0.098716,Hue-7 with Wave-7,,1,0,45.40963240709247,0.0734522408333877,bachelor,3,female,553,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,3037,0,4,75,35,1,fieldSmooth,12,849.703,200.759,322.647,287.982,496.624,NaN,5.127,363.957
35-44,18,0.098716,Hue-7 with Wave-7,,1,0,45.40963240709247,0.0388355933512046,bachelor,3,female,437,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,4820,0,1,75,36,2,fieldSmooth,12,849.703,200.759,322.647,287.982,496.624,NaN,5.127,363.957
35-44,19,0.098716,Hue-5 with Wave-6,,1,0,43.101729749154096,0.0846556429509762,bachelor,3,female,504,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,5551,0,4,75,37,1,fieldSmooth,12,712.284,171.320,296.130,216.531,424.077,NaN,4.120,242.075
35-44,19,0.098716,Hue-5 with Wave-6,,1,0,43.101729749154096,0.0573328438573024,bachelor,3,female,442,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,3157,1,6,75,38,2,fieldSmooth,12,712.284,171.320,296.130,216.531,424.077,NaN,4.120,242.075
35-44,22,0.098716,Hue-3 with Wave-8,,1,0,1.1773590861859828,0.0624787586342066,bachelor,3,female,498,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,5419,0,3,75,43,1,fieldSmooth,12,365.175,155.252,291.927,119.827,554.420,NaN,6.536,256.768
35-44,22,0.098716,Hue-3 with Wave-8,,1,0,1.1773590861859828,0.0903226546628494,bachelor,3,female,433,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,3075,0,2,75,44,2,fieldSmooth,12,365.175,155.252,291.927,119.827,554.420,NaN,6.536,256.768
35-44,25,0.098716,Hue-3 with Wave-2,,1,0,1.1773590861859828,0.0703953006946155,bachelor,3,female,495,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,6347,1,4,75,49,1,fieldSmooth,12,185.809,110.787,216.838,120.983,153.921,NaN,2.225,75.587
35-44,25,0.098716,Hue-3 with Wave-2,,1,0,1.1773590861859828,0.0803845036870124,bachelor,3,female,414,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,3102,1,4,75,50,2,fieldSmooth,12,185.809,110.787,216.838,120.983,153.921,NaN,2.225,75.587
35-44,27,0.098716,Hue-7 with Wave-4,,1,0,45.40963240709247,0.0835262328970678,bachelor,3,female,393,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,3406,1,4,75,51,1,fieldSmooth,12,681.702,178.112,288.694,292.504,305.669,NaN,4.948,204.866
35-44,27,0.098716,Hue-7 with Wave-4,,1,0,45.40963240709247,0.0902170069203781,bachelor,3,female,421,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,9869,0,5,75,52,2,fieldSmooth,12,681.702,178.112,288.694,292.504,305.669,NaN,4.948,204.866
35-44,28,0.098716,Hue-5 with Wave-0,,1,0,43.101729749154096,0.0636968210183456,bachelor,3,female,500,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,4851,0,5,75,53,1,fieldSmooth,12,529.579,94.885,128.166,195.595,25.720,NaN,1.974,106.158
35-44,28,0.098716,Hue-5 with Wave-0,,0,0,43.101729749154096,0.0621136179892799,bachelor,3,female,419,0,1.1,1.9,1,66ec879778bf72c70fc9bfba,7546,-1,4,75,54,2,fieldSmooth,12,529.579,94.885,128.166,195.595,25.720,NaN,1.974,106.158
35-44,29,0.098716,Hue-3 with Wave-1,,1,0,1.1773590861859828,0.0862041448769002,bachelor,3,female,589,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,2686,1,5,75,55,1,fieldSmooth,12,198.542,79.596,165.477,102.490,79.876,NaN,0.395,47.885
35-44,29,0.098716,Hue-3 with Wave-1,,1,0,1.1773590861859828,0.095583776516704,bachelor,3,female,407,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,7576,0,1,75,56,2,fieldSmooth,12,198.542,79.596,165.477,102.490,79.876,NaN,0.395,47.885
35-44,30,0.098716,Hue-5 with Wave-4,,1,0,43.101729749154096,0.0368794682887984,bachelor,3,female,552,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,8843,0,3,75,57,1,fieldSmooth,12,554.310,156.953,275.666,203.439,301.424,NaN,5.136,244.933
35-44,30,0.098716,Hue-5 with Wave-4,,1,0,43.101729749154096,0.075362164734245,bachelor,3,female,419,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,5316,1,1,75,58,2,fieldSmooth,12,554.310,156.953,275.666,203.439,301.424,NaN,5.136,244.933
35-44,31,0.098716,Hue-7 with Wave-8,,1,0,45.40963240709247,0.0461091893976126,bachelor,3,female,493,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,5676,0,5,75,59,1,fieldSmooth,12,1342.982,206.505,335.456,289.048,581.441,NaN,7.261,356.760
35-44,31,0.098716,Hue-7 with Wave-8,,1,0,45.40963240709247,0.1268139047587354,bachelor,3,female,405,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,2925,0,2,75,60,2,fieldSmooth,12,1342.982,206.505,335.456,289.048,581.441,NaN,7.261,356.760
35-44,33,0.098716,Hue-5 with Wave-3,,1,0,43.101729749154096,0.0532238234365566,bachelor,3,female,514,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,9008,1,5,75,61,1,fieldSmooth,12,487.553,151.740,260.161,222.699,221.501,NaN,2.896,212.611
35-44,33,0.098716,Hue-5 with Wave-3,,1,0,43.101729749154096,0.0750383928971033,bachelor,3,female,450,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,10279,0,5,75,62,2,fieldSmooth,12,487.553,151.740,260.161,222.699,221.501,NaN,2.896,212.611
35-44,36,0.098716,Hue-3 with Wave-0,,1,0,1.1773590861859828,0.0555585973204479,bachelor,3,female,517,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,5299,0,2,75,65,1,fieldSmooth,12,0.000,37.137,54.807,85.838,14.291,NaN,0.396,29.527
35-44,36,0.098716,Hue-3 with Wave-0,,1,0,1.1773590861859828,0.1249666198993311,bachelor,3,female,356,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,8029,1,3,75,66,2,fieldSmooth,12,0.000,37.137,54.807,85.838,14.291,NaN,0.396,29.527
35-44,37,0.098716,Hue-5 with Wave-1,,1,0,43.101729749154096,0.0574422851405097,bachelor,3,female,495,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,7790,1,2,75,67,1,fieldSmooth,12,442.380,111.654,191.842,202.511,78.530,NaN,1.968,129.599
35-44,37,0.098716,Hue-5 with Wave-1,,0,0,43.101729749154096,0.0669410382329431,bachelor,3,female,396,0,1.1,1.9,1,66ec879778bf72c70fc9bfba,15283,-1,2,75,68,2,fieldSmooth,12,442.380,111.654,191.842,202.511,78.530,NaN,1.968,129.599
35-44,38,0.098716,Hue-7 with Wave-1,,0,0,45.40963240709247,0.0487426347817691,bachelor,3,female,462,0,1.1,1.9,1,66ec879778bf72c70fc9bfba,9405,-1,4,75,69,1,fieldSmooth,12,677.611,134.599,205.507,277.844,76.385,NaN,3.553,147.413
35-44,38,0.098716,Hue-7 with Wave-1,,1,0,45.40963240709247,0.0726393285650213,bachelor,3,female,418,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,7606,1,6,75,70,2,fieldSmooth,12,677.611,134.599,205.507,277.844,76.385,NaN,3.553,147.413
35-44,39,0.098716,Hue-7 with Wave-6,,1,0,45.40963240709247,0.115823875948966,bachelor,3,female,498,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,7172,0,4,75,71,1,fieldSmooth,12,915.814,186.240,301.823,284.524,414.892,NaN,4.638,332.230
35-44,39,0.098716,Hue-7 with Wave-6,,1,0,45.40963240709247,0.0439283444906203,bachelor,3,female,424,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,2141,1,2,75,72,2,fieldSmooth,12,915.814,186.240,301.823,284.524,414.892,NaN,4.638,332.230
35-44,40,0.098716,Hue-5 with Wave-5,,1,0,43.101729749154096,0.0798990749085965,bachelor,3,female,524,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,1703,0,4,75,73,1,fieldSmooth,12,762.019,166.781,295.504,208.197,375.330,NaN,4.048,285.310
35-44,40,0.098716,Hue-5 with Wave-5,,1,0,43.101729749154096,0.0630011209652111,bachelor,3,female,440,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,4687,0,5,75,74,2,fieldSmooth,12,762.019,166.781,295.504,208.197,375.330,NaN,4.048,285.310
35-44,41,0.098716,Hue-5 with Wave-2,,1,0,43.101729749154096,0.0982005963846397,bachelor,3,female,509,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,7173,0,2,75,75,1,fieldSmooth,12,383.360,132.471,235.975,206.180,155.317,NaN,3.091,138.872
35-44,41,0.098716,Hue-5 with Wave-2,,1,0,43.101729749154096,0.1456528782133392,bachelor,3,female,377,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,8623,1,2,75,76,2,fieldSmooth,12,383.360,132.471,235.975,206.180,155.317,NaN,3.091,138.872
25-34,1,0.098716,Hue-5 with Wave-5,,1,0,24.242886531118724,0.0466672608336945,high_school,3,male,1486,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,122766,0,3,77,1,1,fieldSmooth,13,355.349,168.628,292.282,228.677,364.565,NaN,3.284,247.847
25-34,1,0.098716,Hue-5 with Wave-5,,1,0,24.242886531118724,0.0787803389750344,high_school,3,male,1673,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,49936,0,6,77,2,2,fieldSmooth,13,355.349,168.628,292.282,228.677,364.565,NaN,3.284,247.847
25-34,2,0.098716,Hue-7 with Wave-4,,1,0,13.397725346550152,0.0900417059747213,high_school,3,male,1778,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,11513,0,5,77,3,1,fieldSmooth,13,522.301,167.184,269.000,284.421,272.675,NaN,5.614,138.998
25-34,2,0.098716,Hue-7 with Wave-4,,1,0,13.397725346550152,0.0817534159314114,high_school,3,male,1464,2,1.1,1.9,1,6712e4c59d25bbcc52736da8,21640,1,6,77,4,2,fieldSmooth,13,522.301,167.184,269.000,284.421,272.675,NaN,5.614,138.998
25-34,4,0.098716,Hue-5 with Wave-9,,1,0,24.242886531118724,0.0583355896540778,high_school,3,male,1913,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,6302,0,4,77,7,1,fieldSmooth,13,906.817,190.578,329.295,211.587,658.447,NaN,3.567,363.463
25-34,4,0.098716,Hue-5 with Wave-9,,1,0,24.242886531118724,0.0480965008729695,high_school,3,male,1631,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,8681,0,6,77,8,2,fieldSmooth,13,906.817,190.578,329.295,211.587,658.447,NaN,3.567,363.463
25-34,6,0.098716,Hue-5 with Wave-3,,1,0,24.242886531118724,0.1095877808928795,high_school,3,male,1827,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,18563,0,5,77,9,1,fieldSmooth,13,444.303,148.271,261.465,210.877,229.209,NaN,2.989,160.729
25-34,6,0.098716,Hue-5 with Wave-3,,1,0,24.242886531118724,0.0729568076501521,high_school,3,male,1519,2,1.1,1.9,1,6712e4c59d25bbcc52736da8,72829,1,1,77,10,2,fieldSmooth,13,444.303,148.271,261.465,210.877,229.209,NaN,2.989,160.729
25-34,8,0.098716,Hue-3 with Wave-8,,1,0,52.80233399348708,0.08105291540032,high_school,3,male,1905,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,51093,0,5,77,13,1,fieldSmooth,13,519.764,148.644,280.272,112.663,466.527,NaN,6.437,385.833
25-34,8,0.098716,Hue-3 with Wave-8,,1,0,52.80233399348708,0.0582792289749775,high_school,3,male,1496,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,17678,0,5,77,14,2,fieldSmooth,13,519.764,148.644,280.272,112.663,466.527,NaN,6.437,385.833
25-34,9,0.098716,Hue-3 with Wave-1,,1,0,52.80233399348708,0.0695886445573041,high_school,3,male,1743,2,1.1,1.9,1,6712e4c59d25bbcc52736da8,14545,1,3,77,15,1,fieldSmooth,13,69.799,104.049,186.014,143.474,77.314,NaN,1.264,123.046
25-34,9,0.098716,Hue-3 with Wave-1,,1,0,52.80233399348708,0.0812589594232578,high_school,3,male,1357,2,1.1,1.9,1,6712e4c59d25bbcc52736da8,6569,1,3,77,16,2,fieldSmooth,13,69.799,104.049,186.014,143.474,77.314,NaN,1.264,123.046
25-34,10,0.098716,Hue-7 with Wave-8,,1,0,13.397725346550152,0.0409021627456587,high_school,3,male,1957,2,1.1,1.9,1,6712e4c59d25bbcc52736da8,8454,1,1,77,17,1,fieldSmooth,13,1255.017,207.845,330.254,302.142,567.832,NaN,7.148,355.757
25-34,10,0.098716,Hue-7 with Wave-8,,1,0,13.397725346550152,0.1146456517682571,high_school,3,male,1460,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,16164,0,4,77,18,2,fieldSmooth,13,1255.017,207.845,330.254,302.142,567.832,NaN,7.148,355.757
25-34,12,0.098716,Hue-5 with Wave-1,,1,0,24.242886531118724,0.0674470116037588,high_school,3,male,1781,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,4835,0,6,77,21,1,fieldSmooth,13,489.066,106.917,186.657,200.452,80.095,NaN,2.038,93.372
25-34,12,0.098716,Hue-5 with Wave-1,,1,0,24.242886531118724,0.0971911268887287,high_school,3,male,1281,2,1.1,1.9,1,6712e4c59d25bbcc52736da8,15653,1,4,77,22,2,fieldSmooth,13,489.066,106.917,186.657,200.452,80.095,NaN,2.038,93.372
25-34,13,0.098716,Hue-7 with Wave-9,,1,0,13.397725346550152,0.0550499754435418,high_school,3,male,1849,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,14499,0,2,77,23,1,fieldSmooth,13,1427.806,210.463,334.079,305.149,626.741,NaN,5.336,343.615
25-34,13,0.098716,Hue-7 with Wave-9,,1,0,13.397725346550152,0.0921739331818193,high_school,3,male,1479,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,32840,0,1,77,24,2,fieldSmooth,13,1427.806,210.463,334.079,305.149,626.741,NaN,5.336,343.615
25-34,14,0.098716,Hue-7 with Wave-3,,1,0,13.397725346550152,0.0517893436124952,high_school,3,male,2033,2,1.1,1.9,1,6712e4c59d25bbcc52736da8,49325,1,4,77,25,1,fieldSmooth,13,1116.395,165.471,265.577,289.240,215.363,NaN,5.163,133.374
25-34,14,0.098716,Hue-7 with Wave-3,,1,0,13.397725346550152,0.0791511828489269,high_school,3,male,1488,2,1.1,1.9,1,6712e4c59d25bbcc52736da8,4498,1,5,77,26,2,fieldSmooth,13,1116.395,165.471,265.577,289.240,215.363,NaN,5.163,133.374
25-34,15,0.098716,Hue-5 with Wave-4,,1,0,24.242886531118724,0.0754703314579495,high_school,3,male,1738,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,10227,0,5,77,27,1,fieldSmooth,13,474.566,157.314,276.187,212.842,303.392,NaN,5.065,194.324
25-34,15,0.098716,Hue-5 with Wave-4,,1,0,24.242886531118724,0.0929928579380463,high_school,3,male,1505,2,1.1,1.9,1,6712e4c59d25bbcc52736da8,23772,1,3,77,28,2,fieldSmooth,13,474.566,157.314,276.187,212.842,303.392,NaN,5.065,194.324
25-34,16,0.098716,Hue-7 with Wave-1,,1,0,13.397725346550152,0.0829630953335363,high_school,3,male,1701,2,1.1,1.9,1,6712e4c59d25bbcc52736da8,41142,1,3,77,29,1,fieldSmooth,13,646.701,136.674,198.413,287.268,71.203,NaN,4.007,133.855
25-34,16,0.098716,Hue-7 with Wave-1,,1,0,13.397725346550152,0.0778042036763877,high_school,3,male,1480,2,1.1,1.9,1,6712e4c59d25bbcc52736da8,4995,1,6,77,30,2,fieldSmooth,13,646.701,136.674,198.413,287.268,71.203,NaN,4.007,133.855
25-34,17,0.098716,Hue-7 with Wave-5,,1,0,13.397725346550152,0.0902510250125076,high_school,3,male,1782,2,1.1,1.9,1,6712e4c59d25bbcc52736da8,56434,1,3,77,31,1,fieldSmooth,13,1113.210,190.628,302.561,295.036,361.735,NaN,4.333,223.376
25-34,17,0.098716,Hue-7 with Wave-5,,1,0,13.397725346550152,0.0776590772972437,high_school,3,male,1581,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,27985,0,6,77,32,2,fieldSmooth,13,1113.210,190.628,302.561,295.036,361.735,NaN,4.333,223.376
25-34,21,0.098716,Hue-7 with Wave-0,,1,0,13.397725346550152,0.0540953048807124,high_school,3,male,1848,2,1.1,1.9,1,6712e4c59d25bbcc52736da8,11579,1,5,77,39,1,fieldSmooth,13,1010.615,138.295,169.412,284.075,32.355,NaN,4.684,106.735
25-34,21,0.098716,Hue-7 with Wave-0,,1,0,13.397725346550152,0.0756826798070444,high_school,3,male,1468,2,1.1,1.9,1,6712e4c59d25bbcc52736da8,64553,1,1,77,40,2,fieldSmooth,13,1010.615,138.295,169.412,284.075,32.355,NaN,4.684,106.735
25-34,23,0.098716,Hue-5 with Wave-7,,1,0,24.242886531118724,0.0558879250330042,high_school,3,male,1489,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,16133,0,5,77,41,1,fieldSmooth,13,584.907,181.158,314.601,211.434,510.155,NaN,3.453,318.249
25-34,23,0.098716,Hue-5 with Wave-7,,1,0,24.242886531118724,0.137518747573185,high_school,3,male,1382,2,1.1,1.9,1,6712e4c59d25bbcc52736da8,10702,1,1,77,42,2,fieldSmooth,13,584.907,181.158,314.601,211.434,510.155,NaN,3.453,318.249
25-34,24,0.098716,Hue-3 with Wave-6,,1,0,52.80233399348708,0.0676104915233671,high_school,3,male,1821,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,22537,0,5,77,43,1,fieldSmooth,13,337.872,158.046,281.605,125.690,403.386,NaN,4.325,366.257
25-34,24,0.098716,Hue-3 with Wave-6,,1,0,52.80233399348708,0.0483356705723345,high_school,3,male,1475,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,28349,0,4,77,44,2,fieldSmooth,13,337.872,158.046,281.605,125.690,403.386,NaN,4.325,366.257
25-34,26,0.098716,Hue-5 with Wave-2,,1,0,24.242886531118724,0.0633733113413438,high_school,3,male,1387,2,1.1,1.9,1,6712e4c59d25bbcc52736da8,14593,1,6,77,47,1,fieldSmooth,13,484.040,128.213,228.074,202.403,157.730,NaN,2.745,67.401
25-34,26,0.098716,Hue-5 with Wave-2,,1,0,24.242886531118724,0.0713759627143266,high_school,3,male,1522,2,1.1,1.9,1,6712e4c59d25bbcc52736da8,20547,1,3,77,48,2,fieldSmooth,13,484.040,128.213,228.074,202.403,157.730,NaN,2.745,67.401
25-34,27,0.098716,Hue-3 with Wave-4,,1,0,52.80233399348708,0.1079699689818652,high_school,3,male,1507,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,9101,0,4,77,49,1,fieldSmooth,13,260.379,147.259,262.486,136.229,278.077,NaN,4.606,240.457
25-34,27,0.098716,Hue-3 with Wave-4,,1,0,52.80233399348708,0.0616247660601452,high_school,3,male,1486,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,7539,0,5,77,50,2,fieldSmooth,13,260.379,147.259,262.486,136.229,278.077,NaN,4.606,240.457
25-34,28,0.098716,Hue-3 with Wave-3,,1,0,52.80233399348708,0.126610667080489,high_school,3,male,1311,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,5406,0,4,77,51,1,fieldSmooth,13,190.971,132.471,244.070,117.390,216.723,NaN,3.096,181.669
25-34,28,0.098716,Hue-3 with Wave-3,,1,0,52.80233399348708,0.0464903917039177,high_school,3,male,1487,2,1.1,1.9,1,6712e4c59d25bbcc52736da8,4785,1,1,77,52,2,fieldSmooth,13,190.971,132.471,244.070,117.390,216.723,NaN,3.096,181.669
25-34,29,0.098716,Hue-3 with Wave-0,,1,0,52.80233399348708,0.0515442311335309,high_school,3,male,1703,1,1.1,1.9,1,6712e4c59d25bbcc52736da8,9196,0,4,77,53,1,fieldSmooth,13,150.584,69.334,95.468,101.250,24.167,NaN,1.309,63.822
25-34,29,0.098716,Hue-3 with Wave-0,,0,0,52.80233399348708,0.0983044223104857,high_school,3,male,1287,0,1.1,1.9,1,6712e4c59d25bbcc52736da8,21469,-1,4,77,54,2,fieldSmooth,13,150.584,69.334,95.468,101.250,24.167,NaN,1.309,63.822
